timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1682403430443,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403431448,72236,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403431448,35865,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403431448,12000,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403432453,72511,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403432453,49894,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403432453,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403433459,72567,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403433459,41448,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403433459,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403434462,72751,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403434462,43090,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403434462,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403435472,73021,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403435472,35759,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403435472,3000,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403436475,73284,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403436476,41671,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403436476,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403437478,72940,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403437478,35166,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403437478,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403438487,73386,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403438487,41242,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403438487,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403439497,73630,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403439497,37309,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403439497,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403440508,73881,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403440508,40349,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403440508,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403441510,74107,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403441510,33470,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403441510,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403442514,74393,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403442514,44758,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403442514,6000,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403443528,74555,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403443528,36331,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403443528,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403444528,74862,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403444528,37523,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403444528,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403445536,74991,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403445536,39790,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403445536,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403446547,75119,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403446547,35719,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403446547,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403447562,75463,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403447562,38111,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403447562,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403448565,75600,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403448565,37255,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403448565,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403449572,75808,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403449572,36661,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403449572,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403450581,75989,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403450581,37158,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403450581,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403451599,76305,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403451599,38385,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403451599,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403452613,76408,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403452613,63279,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403452613,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403453631,76553,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403453631,60532,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403453631,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403454640,76877,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403454640,62611,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403454640,3000,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403455644,77090,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403455644,62758,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403455644,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403456656,77186,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403456656,59536,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403456656,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403457667,77531,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403457667,46818,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403457667,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403458695,77534,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403458695,36069,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403458695,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403459709,77312,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403459709,36598,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403459709,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403460713,77857,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403460713,37999,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403460713,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403461717,77810,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403461717,38402,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403461717,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403462718,78176,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403462718,35975,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403462718,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403463724,78405,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403463724,44615,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403463724,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403464730,78402,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403464730,31957,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403464730,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403465731,78643,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403465731,38747,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403465731,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403466740,78770,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403466740,34420,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403466740,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403467751,78894,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403467751,35541,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403467751,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403468756,78928,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403468756,34950,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403468756,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403469762,78958,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403469762,32959,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403469762,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403470769,79053,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403470769,40736,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403470769,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403471775,79218,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403471775,35225,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403471775,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403472788,79092,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403472788,39115,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403472788,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403473804,79304,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403473804,33370,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403473804,13000,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403474805,78930,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403474805,35215,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1682403474805,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1682403475814,79013,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1682403475814,37918,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
